INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
39546148,02/29/2008,23:40:00,BRONX,,46,0,,,true,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1011881.000000000000000,250411.000000000000000,40.85396027400003,-73.900120874999971,POINT (-73.90012087499997 40.85396027400004)
79871294,07/18/2011,21:43:00,BROOKLYN,,84,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,988466.187500000000000,194673.015625000000000,40.701016437000078,-73.984795732999942,POINT (-73.98479573299994 40.70101643700008)
139487360,11/03/2014,21:32:00,MANHATTAN,,30,0,,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,999990.125000000000000,240313.859375000000000,40.826275769000063,-73.943127706999974,POINT (-73.94312770699997 40.82627576900007)
60097573,03/29/2009,23:30:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1015590.125000000000000,183028.328125000000000,40.668999962000044,-73.887027265999961,POINT (-73.88702726599996 40.66899996200004)
217218948,08/28/2020,20:58:00,BRONX,,42,0,,,true,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1016141.500000000000000,243637.171875000000000,40.835353754000039,-73.884752244999959,POINT (-73.88475224499996 40.83535375400004)
65043086,08/23/2009,03:30:00,BRONX,,43,0,,,false,,,,18-24,M,BLACK,1018879.000000000000000,240429.000000000000000,40.826537941000026,-73.874876064999967,POINT (-73.87487606499997 40.826537941000026)
73541311,07/05/2010,02:09:00,BROOKLYN,,83,0,,GAS STATION,true,,,,25-44,M,BLACK,1010318.812500000000000,187977.171875000000000,40.682600507000075,-73.906010017999961,POINT (-73.90601001799996 40.682600507000075)
73856346,07/27/2010,00:07:00,BRONX,,42,0,,,true,,,,25-44,M,BLACK,1011046.125000000000000,240787.390625000000000,40.827548856000078,-73.903177229999983,POINT (-73.90317722999998 40.82754885600008)
143214816,05/26/2015,23:17:00,BROOKLYN,,62,0,,,true,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,988312.000000000000000,156892.796875000000000,40.597317996000072,-73.985374556999943,POINT (-73.98537455699994 40.59731799600007)
34010736,08/24/2007,21:45:00,QUEENS,,108,0,,,false,UNKNOWN,M,BLACK,25-44,M,WHITE,1001808.750000000000000,206718.421875000000000,40.734061770000039,-73.936644269999988,POINT (-73.93664426999999 40.73406177000005)
86494510,08/29/2012,17:33:00,BROOKLYN,,81,2,,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,1000937.000000000000000,191378.000000000000000,40.691957657000046,-73.939827822999973,POINT (-73.93982782299997 40.691957657000046)
54878644,12/14/2008,01:47:00,BRONX,,46,0,,MULTI DWELL - APT BUILD,false,18-24,M,WHITE,25-44,M,WHITE HISPANIC,1012119.437500000000000,252872.531250000000000,40.860715688000028,-73.899248737999983,POINT (-73.89924873799998 40.860715688000035)
24643626,10/04/2006,05:16:00,QUEENS,,109,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1030873.812500000000000,218819.515625000000000,40.767170708000037,-73.83168518399998,POINT (-73.83168518399998 40.76717070800004)
46889817,05/31/2008,02:48:00,BROOKLYN,,73,0,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1007627.500000000000000,183444.609375000000000,40.670167166000056,-73.91572929199998,POINT (-73.91572929199998 40.670167166000056)
141401452,03/15/2015,15:47:00,MANHATTAN,,32,0,,,false,25-44,M,BLACK,45-64,M,BLACK,1001218.562500000000000,236917.703125000000000,40.816952006000065,-73.938697585999989,POINT (-73.93869758599999 40.816952006000065)
27181290,03/03/2007,14:30:00,BROOKLYN,,81,0,,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1005218.000000000000000,190528.000000000000000,40.689615497000034,-73.924393111999962,POINT (-73.92439311199996 40.689615497000034)
36362011,12/16/2007,04:57:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK HISPANIC,998862.312500000000000,226395.640625000000000,40.788076041000068,-73.947233119999964,POINT (-73.94723311999996 40.78807604100007)
78130348,04/07/2011,19:56:00,BRONX,,52,0,,,false,<18,M,BLACK HISPANIC,<18,M,WHITE HISPANIC,1010675.562500000000000,253887.937500000000000,40.863507110000057,-73.904464580999957,POINT (-73.90446458099996 40.86350711000006)
63381856,07/04/2009,16:00:00,BROOKLYN,,67,0,,,false,25-44,M,BLACK,25-44,M,BLACK,998386.687500000000000,174638.906250000000000,40.64601702200008,-73.94905939299997,POINT (-73.94905939299997 40.64601702200008)
80991526,10/01/2011,01:10:00,BRONX,,41,0,,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1014852.437500000000000,237687.015625000000000,40.819026843000074,-73.88943778099997,POINT (-73.88943778099997 40.819026843000074)
198255460,06/07/2019,17:50:00,BROOKLYN,,73,0,,,false,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1009650.000000000000000,186966.000000000000000,40.679827016000047,-73.908425238999939,POINT (-73.90842523899994 40.67982701600005)
206873686,12/28/2019,04:20:00,MANHATTAN,,23,0,,,false,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1000899.875000000000000,228610.031250000000000,40.794150343000069,-73.939869537999982,POINT (-73.93986953799998 40.79415034300007)
137926686,07/27/2014,20:16:00,BROOKLYN,,75,0,,,false,25-44,M,BLACK,25-44,M,BLACK,1015828.812500000000000,179159.546875000000000,40.658380172000079,-73.886184970999977,POINT (-73.88618497099998 40.65838017200008)
215302973,07/14/2020,03:34:00,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1013655.250000000000000,177160.609375000000000,40.652901014000065,-73.89402764099998,POINT (-73.894027641 40.652901014000065)
45926426,04/24/2008,22:55:00,BROOKLYN,,67,0,,,false,25-44,M,BLACK,25-44,M,BLACK,997255.000000000000000,172110.140625000000000,40.639077837000059,-73.953142342999968,POINT (-73.95314234299997 40.63907783700006)
147654906,11/09/2015,06:14:00,MANHATTAN,,14,1,,,true,25-44,M,WHITE,25-44,M,WHITE HISPANIC,986195.000000000000000,213562.000000000000000,40.752862899000036,-73.992981331999943,POINT (-73.99298133199994 40.752862899000036)
214778538,06/30/2020,21:00:00,BROOKLYN,,73,0,,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,1008676.500000000000000,178766.093750000000000,40.657322848000035,-73.911964766999972,POINT (-73.91196476699997 40.657322848000035)
206526479,12/15/2019,20:00:00,MANHATTAN,,28,0,,,false,,,,18-24,M,BLACK,997328.000000000000000,232574.000000000000000,40.805036364000046,-73.952761832999954,POINT (-73.95276183299995 40.805036364000046)
92837561,09/29/2013,15:49:00,BROOKLYN,,79,0,,,false,<18,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,999069.937500000000000,193133.468750000000000,40.696779336000077,-73.946556619999967,POINT (-73.94655661999997 40.696779336000084)
214430791,06/19/2020,16:13:00,BROOKLYN,,75,0,,,false,,,,<18,M,BLACK,1015828.812500000000000,179159.546875000000000,40.658380172000079,-73.886184970999977,POINT (-73.88618497099998 40.65838017200008)
64270904,07/30/2009,03:05:00,QUEENS,,103,0,,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1044056.000000000000000,193441.000000000000000,40.697433765000028,-73.784322017999955,POINT (-73.78432201799995 40.69743376500003)
154748225,07/04/2016,00:06:00,BROOKLYN,,75,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1013911.000000000000000,185632.000000000000000,40.676152237000053,-73.893068673999949,POINT (-73.89306867399995 40.67615223700005)
217218954,08/29/2020,03:27:00,BRONX,,42,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1010712.562500000000000,240858.296875000000000,40.827744479000046,-73.904382232999978,POINT (-73.90438223299998 40.827744479000046)
62746076,06/13/2009,22:32:00,BROOKLYN,,62,0,,MULTI DWELL - APT BUILD,true,25-44,M,WHITE,<18,M,WHITE,983323.125000000000000,164191.062500000000000,40.617351127000063,-74.003340032999972,POINT (-74.00334003299997 40.61735112700006)
141216178,03/03/2015,00:03:00,STATEN ISLAND,,120,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,959780.437500000000000,175051.531250000000000,40.647127061000049,-74.088179845999946,POINT (-74.08817984599995 40.64712706100005)
23957547,08/21/2006,02:45:00,BROOKLYN,,70,0,,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,996803.812500000000000,172652.687500000000000,40.64056766300007,-73.954767033999985,POINT (-73.95476703399999 40.64056766300007)
35406556,10/30/2007,23:05:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,45-64,M,BLACK,998173.125000000000000,227824.062500000000000,40.791997787000071,-73.949718968999946,POINT (-73.94971896899995 40.79199778700007)
153415475,05/25/2016,22:15:00,MANHATTAN,,13,0,,BAR/NIGHT CLUB,false,25-44,M,BLACK,25-44,F,BLACK,987561.437500000000000,207048.265625000000000,40.734983917000079,-73.988052634999974,POINT (-73.98805263499997 40.73498391700008)
83356966,02/25/2012,00:50:00,QUEENS,,113,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,18-24,M,BLACK,1042275.062500000000000,185994.156250000000000,40.677005797000049,-73.790808752999965,POINT (-73.79080875299996 40.67700579700005)
139909804,12/01/2014,16:24:00,BRONX,,46,0,,,false,<18,M,BLACK,45-64,M,BLACK HISPANIC,1009176.812500000000000,249329.359375000000000,40.850999541000078,-73.909899990999975,POINT (-73.90989999099997 40.85099954100008)
160296909,01/15/2017,15:17:00,BROOKLYN,,71,0,,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,997289.687500000000000,181743.640625000000000,40.665519646000064,-73.952998734999937,POINT (-73.95299873499994 40.665519646000064)
47447807,06/22/2008,01:38:00,QUEENS,,103,0,,,false,25-44,M,BLACK,<18,M,BLACK,1041749.000000000000000,196938.000000000000000,40.707047475000024,-73.792611903999955,POINT (-73.79261190399995 40.707047475000024)
150789475,02/29/2016,14:25:00,QUEENS,,101,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1044122.000000000000000,155673.343750000000000,40.593769559000066,-73.784419196999977,POINT (-73.78441919699998 40.593769559000066)
16733781,06/12/2006,13:56:00,BROOKLYN,,83,0,,,false,25-44,M,BLACK,18-24,M,BLACK,1006892.500000000000000,190126.453125000000000,40.688509219000025,-73.918356399999936,POINT (-73.91835639999994 40.688509219000025)
143828364,06/19/2015,08:31:00,BROOKLYN,,84,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,989332.562500000000000,194229.359375000000000,40.699798249000025,-73.981671478999942,POINT (-73.98167147899994 40.699798249000025)
187954073,09/22/2018,21:41:00,BRONX,,44,0,,,false,,,,25-44,M,BLACK,1007784.250000000000000,240375.671875000000000,40.826428099000054,-73.91496501599994,POINT (-73.91496501599994 40.826428099000054)
24050482,08/27/2006,05:35:00,BRONX,,52,0,,,true,,,,25-44,M,BLACK HISPANIC,1017541.562500000000000,255918.875000000000000,40.869058190000032,-73.879631730999961,POINT (-73.87963173099996 40.86905819000003)
186606590,08/18/2018,01:55:00,QUEENS,,101,0,,RESTAURANT/DINER,false,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1048983.750000000000000,157281.453125000000000,40.598149306000039,-73.766898072999936,POINT (-73.76689807299994 40.598149306000046)
95318079,03/11/2014,17:13:00,BROOKLYN,,83,0,,,false,,,,18-24,M,BLACK,1001025.000000000000000,194778.000000000000000,40.701289700000075,-73.939502026999946,POINT (-73.93950202699995 40.701289700000075)
184749632,07/03/2018,23:23:00,BROOKLYN,,67,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,1006527.687500000000000,180138.781250000000000,40.661096239000074,-73.919704862999936,POINT (-73.91970486299994 40.661096239000074)
74568521,09/11/2010,01:06:00,QUEENS,,113,0,,,false,,,,25-44,F,BLACK,1045771.750000000000000,183282.125000000000000,40.669538292000027,-73.778227256999969,POINT (-73.77822725699997 40.66953829200003)
91797780,07/24/2013,05:17:00,QUEENS,,103,0,,,true,,,,25-44,M,BLACK,1038223.062500000000000,190606.718750000000000,40.68969183400003,-73.805380078999974,POINT (-73.80538007899999 40.68969183400003)
145924875,09/05/2015,15:47:00,BROOKLYN,,75,0,,,false,,,,25-44,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,POINT (-73.88151014499994 40.67141260500006)
89174991,02/15/2013,21:40:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,F,BLACK,1020873.937500000000000,237524.890625000000000,40.818558944000074,-73.867683592999981,POINT (-73.86768359299998 40.818558944000074)
55064113,12/20/2008,23:10:00,BRONX,,47,0,,,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1025130.312500000000000,257313.140625000000000,40.87285313600006,-73.852185215999953,POINT (-73.85218521599995 40.87285313600006)
72284261,04/18/2010,01:57:00,BROOKLYN,,83,0,,,false,,,,25-44,M,BLACK,1007689.750000000000000,191193.734375000000000,40.69143658400003,-73.91547793899997,POINT (-73.91547793899997 40.69143658400003)
140335019,12/26/2014,03:20:00,STATEN ISLAND,,120,2,,,false,,,,18-24,M,BLACK,951319.375000000000000,171305.796875000000000,40.636818411000036,-74.118651774999989,POINT (-74.11865177499999 40.636818411000036)
148970807,01/01/2016,03:08:00,BROOKLYN,,61,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184.125000000000000,155832.234375000000000,40.59438975300003,-73.935425156999941,POINT (-73.93542515699994 40.59438975300003)
85935526,07/26/2012,02:12:00,BRONX,,47,0,,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1023907.000000000000000,265337.000000000000000,40.894881677000058,-73.856560989999934,POINT (-73.85656098999993 40.89488167700006)
150967913,03/06/2016,04:36:00,BRONX,,46,0,,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1011257.312500000000000,247680.343750000000000,40.846467363000045,-73.90238637899995,POINT (-73.90238637899995 40.84646736300005)
63796438,07/16/2009,23:20:00,BROOKLYN,,83,0,,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1010160.062500000000000,191023.906250000000000,40.690963558000078,-73.906570676999934,POINT (-73.90657067699993 40.69096355800008)
34687232,09/29/2007,03:34:00,BRONX,,48,0,,,false,25-44,M,BLACK,18-24,M,BLACK,1017495.812500000000000,246631.171875000000000,40.843566413000076,-73.879843206999965,POINT (-73.87984320699996 40.843566413000076)
139466571,11/02/2014,02:23:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK HISPANIC,1020752.625000000000000,238303.265625000000000,40.820695864000072,-73.868117645999973,POINT (-73.86811764599997 40.82069586400007)
80581458,09/04/2011,05:50:00,QUEENS,,101,0,,DRY CLEANER/LAUNDRY,false,,,,18-24,M,BLACK,1051181.125000000000000,156360.656250000000000,40.595605591000037,-73.758994584999982,POINT (-73.75899458499998 40.59560559100004)
64479271,08/07/2009,01:14:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1020214.062500000000000,183053.265625000000000,40.669050834000075,-73.870358888999988,POINT (-73.870358889 40.669050834000075)
67605366,11/07/2009,23:00:00,MANHATTAN,,9,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,991403.625000000000000,202633.265625000000000,40.722863546000042,-73.974193384999978,POINT (-73.97419338499998 40.72286354600004)
166353146,06/23/2017,01:46:00,STATEN ISLAND,,120,0,,,false,,,,<18,M,BLACK,961579.875000000000000,163524.218750000000000,40.61549182300007,-74.08165668099997,POINT (-74.08165668099997 40.61549182300007)
91064919,06/10/2013,00:26:00,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,999484.000000000000000,214809.625000000000000,40.756274405000056,-73.945014329999935,POINT (-73.94501432999994 40.756274405000056)
145179748,08/09/2015,00:25:00,MANHATTAN,,33,0,,,false,,,,18-24,M,BLACK,998914.125000000000000,243774.640625000000000,40.835776472000077,-73.947008049999965,POINT (-73.94700804999997 40.83577647200008)
29059037,05/16/2007,13:40:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,POINT (-73.88151014499994 40.67141260500006)
213819785,06/03/2020,16:55:00,BRONX,,41,0,,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1012550.812500000000000,236625.843750000000000,40.816121899000052,-73.897757797999986,POINT (-73.897757798 40.81612189900005)
84093118,04/07/2012,05:42:00,QUEENS,,107,0,,,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1043061.375000000000000,198972.859375000000000,40.712624041000026,-73.787860624999951,POINT (-73.78786062499995 40.712624041000026)
91399595,06/30/2013,00:51:00,BROOKLYN,,67,0,,,false,18-24,M,BLACK,25-44,F,BLACK,1004297.000000000000000,174456.484375000000000,40.645504908000078,-73.92776192599996,POINT (-73.92776192599996 40.64550490800008)
168528141,08/25/2017,19:30:00,BROOKLYN,,71,0,,RESTAURANT/DINER,false,,,,18-24,M,BLACK,997574.312500000000000,183029.234375000000000,40.669047891000048,-73.951970237999944,POINT (-73.95197023799994 40.66904789100005)
214778105,06/30/2020,20:00:00,BROOKLYN,,71,0,,,false,<18,M,BLACK,18-24,M,BLACK,996658.000000000000000,183424.000000000000000,40.670132766000052,-73.955272614999956,POINT (-73.95527261499996 40.67013276600005)
62012203,05/21/2009,19:37:00,BROOKLYN,,81,0,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1001204.625000000000000,191692.343750000000000,40.692819950000057,-73.938861971999984,POINT (-73.93886197199998 40.69281995000006)
71421996,02/21/2010,04:53:00,MANHATTAN,,7,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,987063.125000000000000,198657.281250000000000,40.711952865000057,-73.989854224999988,POINT (-73.98985422499999 40.71195286500006)
145565880,08/24/2015,01:55:00,QUEENS,,105,0,,,false,,,,18-24,M,BLACK,1047986.812500000000000,181346.421875000000000,40.664209565000078,-73.770260714999949,POINT (-73.77026071499995 40.66420956500008)
139506239,11/04/2014,18:26:00,MANHATTAN,,33,0,,,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,999923.312500000000000,244406.562500000000000,40.83750918100003,-73.943359558999987,POINT (-73.94335955899999 40.83750918100003)
76052898,12/18/2010,02:12:00,BROOKLYN,,73,0,,,true,25-44,M,BLACK,25-44,F,BLACK,1006140.000000000000000,183727.359375000000000,40.670947053000077,-73.921090571999969,POINT (-73.92109057199997 40.67094705300008)
65440608,09/05/2009,09:58:00,BROOKLYN,,77,0,,,false,18-24,M,BLACK,18-24,M,BLACK,997760.687500000000000,186202.031250000000000,40.677756224000063,-73.951292037999963,POINT (-73.95129203799996 40.67775622400006)
172937544,12/24/2017,00:15:00,MANHATTAN,,34,0,,,false,,,,25-44,M,BLACK HISPANIC,1003327.000000000000000,249149.000000000000000,40.85051908500003,-73.931045462999975,POINT (-73.93104546299998 40.85051908500003)
94182833,12/25/2013,14:55:00,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1044122.000000000000000,155673.343750000000000,40.593769559000066,-73.784419196999977,POINT (-73.78441919699998 40.593769559000066)
33691637,08/12/2007,21:53:00,QUEENS,,101,0,,,false,UNKNOWN,M,BLACK,<18,F,BLACK,1051959.625000000000000,160391.781250000000000,40.60666425800008,-73.756150954999953,POINT (-73.75615095499995 40.60666425800008)
166886663,07/09/2017,00:09:00,BRONX,,44,0,,,false,25-44,M,BLACK,18-24,M,BLACK,1008646.750000000000000,242366.875000000000000,40.831891040000073,-73.911841300999981,POINT (-73.91184130099998 40.83189104000007)
11118855,04/15/2006,18:53:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,65+,M,BLACK,1021909.687500000000000,182502.625000000000000,40.667532399000038,-73.864249618999963,POINT (-73.86424961899996 40.66753239900004)
79496946,06/26/2011,04:14:00,QUEENS,,113,0,,,true,45-64,M,BLACK,<18,M,BLACK,1042086.562500000000000,190442.937500000000000,40.689217889000076,-73.791450148999957,POINT (-73.79145014899996 40.689217889000076)
25359020,11/18/2006,02:05:00,MANHATTAN,,32,0,,BAR/NIGHT CLUB,false,UNKNOWN,M,UNKNOWN,25-44,M,BLACK,999392.625000000000000,233707.375000000000000,40.808143868000059,-73.945301556999937,POINT (-73.94530155699995 40.80814386800006)
201436770,08/21/2019,03:42:00,BROOKLYN,,73,0,,,false,,,,25-44,M,BLACK,1006548.000000000000000,180674.000000000000000,40.662565245000053,-73.919629878999956,POINT (-73.91962987899996 40.66256524500005)
33413504,07/28/2007,01:28:00,MANHATTAN,,32,0,,,false,,,,25-44,M,BLACK,999899.625000000000000,238684.906250000000000,40.82180491500003,-73.943458509999971,POINT (-73.94345850999997 40.82180491500003)
38794674,02/01/2008,23:03:00,BROOKLYN,,67,0,,,false,18-24,M,BLACK,18-24,M,BLACK,999514.687500000000000,170742.687500000000000,40.635320863000061,-73.945003420999967,POINT (-73.94500342099997 40.63532086300006)
145082190,08/05/2015,16:16:00,QUEENS,,113,0,,,false,,,,18-24,M,BLACK,1051601.000000000000000,184718.000000000000000,40.673437007000075,-73.75719967699996,POINT (-73.75719967699996 40.673437007000075)
80650776,09/08/2011,22:48:00,BROOKLYN,,83,0,,,true,,,,<18,M,BLACK,1007728.062500000000000,189503.734375000000000,40.686797822000074,-73.915345672999933,POINT (-73.91534567299993 40.686797822000074)
145751256,08/30/2015,23:38:00,BRONX,,41,0,,,false,,,,18-24,M,BLACK,1011695.125000000000000,237702.906250000000000,40.819080832000054,-73.90084477299996,POINT (-73.90084477299996 40.819080832000054)
46161397,05/04/2008,00:58:00,BROOKLYN,,75,0,,,false,UNKNOWN,M,BLACK,18-24,F,BLACK,1015139.937500000000000,183995.531250000000000,40.671656298000073,-73.888645656999984,POINT (-73.88864565699998 40.67165629800007)
73554390,07/07/2010,02:42:00,BROOKLYN,,71,0,,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,996148.437500000000000,181561.968750000000000,40.665022604000058,-73.957112790999986,POINT (-73.95711279099999 40.66502260400006)
155509204,08/05/2016,03:05:00,BRONX,,41,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1012075.500000000000000,239818.265625000000000,40.824885702000074,-73.899461742999961,POINT (-73.89946174299996 40.824885702000074)
16631444,05/22/2006,04:09:00,BRONX,,41,0,,,false,UNKNOWN,M,UNKNOWN,25-44,M,WHITE HISPANIC,1013013.000000000000000,237638.000000000000000,40.818898489000048,-73.896083695999948,POINT (-73.89608369599995 40.81889848900005)
44515784,03/14/2008,18:43:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1012448.437500000000000,182122.062500000000000,40.666523029000075,-73.898356130999957,POINT (-73.89835613099996 40.666523029000075)
151497203,03/23/2016,21:36:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1000101.500000000000000,229680.187500000000000,40.797089099000061,-73.942750385999943,POINT (-73.94275038599994 40.79708909900006)
75415259,11/04/2010,01:00:00,QUEENS,,115,0,,,false,,,,18-24,F,WHITE HISPANIC,1022049.750000000000000,215058.828125000000000,40.756890731000055,-73.863561952999987,POINT (-73.86356195299999 40.756890731000055)
137831684,07/21/2014,19:11:00,BRONX,,43,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1017926.000000000000000,239845.593750000000000,40.824940343000037,-73.878322474999948,POINT (-73.87832247499996 40.82494034300004)
74036631,08/07/2010,02:48:00,BRONX,,44,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,<18,F,BLACK,1008273.687500000000000,245225.890625000000000,40.839739231000067,-73.91317916099996,POINT (-73.91317916099996 40.83973923100007)
11118208,04/23/2006,11:42:00,BROOKLYN,,67,0,,,false,UNKNOWN,M,BLACK,45-64,M,BLACK,1006193.000000000000000,179960.000000000000000,40.660606360000031,-73.920911773999933,POINT (-73.92091177399993 40.66060636000003)
37401605,01/01/2008,02:59:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,M,UNKNOWN,18-24,M,BLACK,1021188.875000000000000,239208.734375000000000,40.823179304000064,-73.866536495999981,POINT (-73.86653649599998 40.823179304000064)
76943603,01/21/2011,01:30:00,BRONX,,43,0,,,false,,,,45-64,M,BLACK HISPANIC,1020385.000000000000000,242629.000000000000000,40.832570273000044,-73.869422574999987,POINT (-73.86942257499999 40.832570273000044)
39177407,02/16/2008,03:07:00,STATEN ISLAND,,120,0,,PVT HOUSE,false,<18,M,BLACK,18-24,M,BLACK,951804.062500000000000,169921.765625000000000,40.633021331000066,-74.116898773999935,POINT (-74.11689877399994 40.633021331000066)
138412706,08/25/2014,21:00:00,BROOKLYN,,79,0,,,false,,,,25-44,M,BLACK,997229.000000000000000,186961.000000000000000,40.679840217000049,-73.95320744299994,POINT (-73.95320744299994 40.67984021700005)
136393518,04/22/2014,22:32:00,BROOKLYN,,76,2,,MULTI DWELL - PUBLIC HOUS,false,<18,M,WHITE HISPANIC,18-24,M,BLACK,983438.687500000000000,185085.531250000000000,40.674701954000057,-74.002926293999963,POINT (-74.00292629399996 40.67470195400006)
187642138,09/15/2018,04:22:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1020916.312500000000000,189150.718750000000000,40.685784069000078,-73.86779426399994,POINT (-73.86779426399994 40.685784069000086)
150430416,02/16/2016,19:20:00,BROOKLYN,,81,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1004221.250000000000000,188874.093750000000000,40.685078210000029,-73.927992184999937,POINT (-73.92799218499994 40.68507821000003)
93785791,11/27/2013,11:40:00,BROOKLYN,,60,0,,,false,18-24,M,BLACK HISPANIC,<18,M,BLACK,987640.750000000000000,148923.171875000000000,40.575443241000073,-73.98779566199994,POINT (-73.98779566199994 40.57544324100007)
218718867,10/02/2020,02:55:00,QUEENS,,113,0,,,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1043330.875000000000000,190405.953125000000000,40.689108158000067,-73.786963657999934,POINT (-73.78696365799993 40.68910815800007)
47085785,06/09/2008,03:12:00,QUEENS,,106,0,,,true,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1028713.000000000000000,187853.000000000000000,40.682186401000081,-73.83969048299997,POINT (-73.83969048299997 40.68218640100008)
217256140,08/31/2020,05:40:00,MANHATTAN,,18,0,,,false,18-24,M,BLACK,25-44,M,BLACK,988316.000000000000000,215687.000000000000000,40.75869476400004,-73.98532469099996,POINT (-73.98532469099996 40.75869476400004)
